fundingTime,symbol,fundingRate,spotPrice,markPrice
2023-08-11 00:00:00.000,BTCUSD_PERP,0.00010000,29481.66000000,86471.62631638
2023-08-11 08:00:00.000,BTCUSD_PERP,0.00010000,29413.22000000,86472.19128415
2023-08-11 16:00:00.000,BTCUSD_PERP,0.00010000,29361.77000000,86476.89494263
2023-08-12 00:00:00.000,BTCUSD_PERP,0.00010000,29454.73000000,86456.0135859
2023-08-12 08:00:00.000,BTCUSD_PERP,0.00010000,29392.99000000,86465.17157369
2023-08-12 16:00:00.000,BTCUSD_PERP,0.00010000,29456.74000000,86471.18894162
2023-08-13 00:00:00.000,BTCUSD_PERP,0.00010000,29449.99000000,86471.18894162
2023-08-13 08:00:00.000,BTCUSD_PERP,0.00010000,29414.53000000,86466.31232506
2023-08-13 16:00:00.000,BTCUSD_PERP,0.00010000,29353.59000000,86459.46183098
2023-08-14 00:00:00.000,BTCUSD_PERP,0.00010000,29266.00000000,86463.05613218
2023-08-14 08:00:00.000,BTCUSD_PERP,0.00010000,29426.50000000,86469.74923106
2023-08-14 16:00:00.000,BTCUSD_PERP,0.00010000,29653.99000000,86472.91519452
2023-08-15 00:00:00.000,BTCUSD_PERP,0.00010000,29433.88000000,86480.89687586
2023-08-15 08:00:00.000,BTCUSD_PERP,0.00010000,29426.15000000,86518.03028086
